time,homeplayer,awayplayer,homescore,awayscore,set1homescore,set1awayscore,set2homescore,set2awayscore,set3homescore,set3awayscore,set4homescore,set4awayscore,set5homescore,set5awayscore,nset
07.10.2015,Berrettini M.,Rizzuti G.,2,0,6,2,6,3,0,0,0,0,0,0,3
26.08.2015,Halys Q.,Berrettini M.,2,0,6,3,7,7,6,4,0,0,0,0,5
20.05.2015,Berrettini M.,Travaglia S.,1,2,6,4,5,7,4,6,0,0,0,0,5
14.05.2015,Hemery C.,Berrettini M.,2,0,6,1,6,0,0,0,0,0,0,0,3
13.05.2015,Berrettini M.,Thompson J.,2,0,6,4,6,3,0,0,0,0,0,0,3
06.05.2015,Edmund K.,Berrettini M.,2,0,6,3,6,3,0,0,0,0,0,0,3
05.01.2023,Cilic M.,Griekspoor T.,-,-,0,0,0,0,0,0,0,0,0,0,3
01.10.2022,Lestienne C.,Cilic M.,0,2,5,7,3,6,0,0,0,0,0,0,3
30.09.2022,Broady L.,Cilic M.,-,-,0,0,0,0,0,0,0,0,0,0,3
03.09.2022,Cilic M.,Evans D.,3,1,7,13,6,11,6,3,7,7,6,2,5
01.09.2022,Cilic M.,Ramos A.,3,0,6,3,7,7,6,4,6,3,0,0,5
17.08.2022,Cilic M.,Ruusuvuori E.,2,1,6,4,6,5,7,7,7,5,0,0,5
18.06.2022,Krajinovic F.,Cilic M.,2,0,6,3,6,3,0,0,0,0,0,0,3
17.06.2022,Ruusuvuori E.,Cilic M.,0,2,6,2,7,7,4,6,0,0,0,0,5
15.06.2022,Bublik A.,Cilic M.,0,2,6,6,7,8,5,7,0,0,0,0,5
28.05.2022,Simon G.,Cilic M.,0,3,0,6,3,6,2,6,0,0,0,0,5
26.05.2022,Fucsovics M.,Cilic M.,1,3,6,4,4,6,2,6,3,6,0,0,5
12.05.2022,Garin C.,Cilic M.,2,1,6,3,4,6,6,4,0,0,0,0,5
04.05.2022,Cilic M.,Zverev A.,1,2,6,4,4,6,4,6,0,0,0,0,5
20.01.2022,Gombos N.,Cilic M.,1,3,2,6,3,6,6,3,6,6,7,8,5
14.01.2022,Cilic M.,Kokkinakis T.,1,2,2,6,6,3,6,10,7,12,0,0,5
07.01.2022,Djere L.,Cilic M.,0,2,3,6,2,6,0,0,0,0,0,0,3
28.11.2021,Cilic M.,Piros Z.,1,2,6,4,5,7,4,6,0,0,0,0,5
03.11.2021,Korda S.,Cilic M.,2,0,6,2,6,4,0,0,0,0,0,0,3
30.10.2021,Van De Zandschulp B.,Cilic M.,0,2,3,6,3,6,0,0,0,0,0,0,3
29.10.2021,Bautista R.,Cilic M.,1,2,4,6,6,3,3,6,0,0,0,0,5
24.10.2021,Cilic M.,Karatsev A.,0,2,2,6,4,6,0,0,0,0,0,0,3
23.10.2021,Berankis R.,Cilic M.,0,2,3,6,4,6,0,0,0,0,0,0,3
22.10.2021,Martinez P.,Cilic M.,0,2,1,6,2,6,0,0,0,0,0,0,3
18.08.2021,Rublev A.,Cilic M.,2,1,5,7,6,3,6,1,0,0,0,0,5
11.08.2021,Ruud C.,Cilic M.,2,1,6,3,3,6,6,3,0,0,0,0,5
01.07.2021,Cilic M.,Bonzi B.,3,1,6,4,3,6,6,3,7,7,6,5,5
16.06.2021,Cilic M.,Fognini F.,2,0,6,3,7,7,6,4,0,0,0,0,5
12.06.2021,Cilic M.,Rodionov J.,1,0,6,3,1,0,0,0,0,0,0,0,3
11.06.2021,Shapovalov D.,Cilic M.,0,2,5,7,6,3,7,7,0,0,0,0,5
10.06.2021,Cilic M.,Basilashvili N.,2,0,6,3,6,2,0,0,0,0,0,0,3
03.06.2021,Cilic M.,Federer R.,1,3,2,6,6,2,6,4,7,7,2,6,5
12.05.2021,Cilic M.,Tsitsipas S.,0,2,5,7,2,6,0,0,0,0,0,0,3
30.04.2021,Cilic M.,Anderson K.,1,0,7,9,6,7,0,0,0,0,0,0,3
28.04.2021,Cilic M.,Borges N.,2,1,6,5,7,7,6,4,6,4,0,0,5
27.03.2021,Garin C.,Cilic M.,1,2,6,3,5,7,6,5,7,7,0,0,5
27.02.2021,Cilic M.,Popyrin A.,0,2,6,5,7,7,6,2,7,7,0,0,5
26.02.2021,Kwon S.,Cilic M.,1,2,2,6,6,2,5,7,0,0,0,0,5
05.11.2020,Cilic M.,Humbert U.,1,2,3,6,7,7,6,4,3,6,0,0,5
03.11.2020,Cilic M.,Moutet C.,-,-,0,0,0,0,0,0,0,0,0,0,3
15.10.2020,Davidovich Fokina A.,Cilic M.,2,1,3,6,7,7,6,3,6,2,0,0,5
16.09.2020,Cilic M.,Goffin D.,2,0,6,2,6,2,0,0,0,0,0,0,3
06.09.2020,Cilic M.,Thiem D.,1,3,2,6,2,6,6,3,3,6,0,0,5
03.09.2020,Cilic M.,Gombos N.,3,1,6,3,1,6,7,7,6,2,7,5,5
21.06.2020,Cilic M.,Petrovic D.,0,2,2,4,2,4,0,0,0,0,0,0,3
07.03.2020,Cilic M.,Nagal S.,2,0,6,0,6,1,0,0,0,0,0,0,3
20.02.2020,Cilic M.,Shapovalov D.,1,2,4,6,6,4,2,6,0,0,0,0,5
26.01.2020,Raonic M.,Cilic M.,3,0,6,4,6,3,7,5,0,0,0,0,5
24.01.2020,Cilic M.,Bautista R.,3,2,6,3,7,7,6,4,6,0,5,7,5
22.01.2020,Paire B.,Cilic M.,2,3,2,6,7,8,6,6,6,3,1,6,5
08.01.2020,Cilic M.,Pella G.,0,2,6,1,7,7,3,6,0,0,0,0,5
06.01.2020,Cilic M.,Zuk K.,2,0,7,10,6,8,6,4,0,0,0,0,5
30.10.2019,Wawrinka S.,Cilic M.,2,0,7,7,6,3,7,7,6,5,0,0,5
18.10.2019,Cilic M.,Chardy J.,2,1,6,4,4,6,7,7,6,2,0,0,5
03.10.2019,Chung H.,Cilic M.,2,1,6,4,3,6,6,1,0,0,0,0,5
31.08.2019,Isner J.,Cilic M.,1,3,5,7,6,3,6,6,7,8,4,6,5
30.08.2019,Stebe C-M.,Cilic M.,1,3,6,4,3,6,5,7,3,6,0,0,5
08.08.2019,Cilic M.,Thiem D.,0,2,6,7,7,9,4,6,0,0,0,0,5
07.08.2019,Cilic M.,Millman J.,2,0,6,3,6,4,0,0,0,0,0,0,3
04.07.2019,Cilic M.,Sousa J.,0,3,4,6,4,6,4,6,0,0,0,0,5
20.06.2019,Cilic M.,Schwartzman D.,0,2,4,6,4,6,0,0,0,0,0,0,3
29.05.2019,Dimitrov G.,Cilic M.,3,2,6,3,7,7,6,4,4,6,7,7,5
16.05.2019,Cilic M.,Struff J-L.,0,2,2,6,3,6,0,0,0,0,0,0,3
09.05.2019,Cilic M.,Djere L.,2,1,4,6,6,3,6,2,0,0,0,0,5
07.05.2019,Cilic M.,Struff J-L.,2,1,4,6,6,3,6,4,0,0,0,0,5
12.03.2019,Shapovalov D.,Cilic M.,2,0,6,4,6,2,0,0,0,0,0,0,3
06.03.2019,Raonic M.,Cilic M.,1,0,10,3,0,0,0,0,0,0,0,0,3
20.01.2019,Cilic M.,Bautista R.,2,3,7,8,6,6,3,6,2,6,6,4,5
18.01.2019,Cilic M.,Verdasco F.,3,2,4,6,3,6,6,1,7,10,6,8,5
16.01.2019,Cilic M.,McDonald M.,3,1,7,5,6,9,7,11,6,4,6,4,5
10.01.2019,Cilic M.,Verdasco F.,2,0,6,4,6,4,0,0,0,0,0,0,3
25.11.2018,Pouille L.,Cilic M.,0,3,6,3,7,7,3,6,3,6,0,0,5
14.11.2018,Cilic M.,Isner J.,2,1,6,2,7,7,6,3,6,4,0,0,5
01.11.2018,Cilic M.,Dimitrov G.,2,0,7,7,6,5,6,4,0,0,0,0,5
24.10.2018,Copil M.,Cilic M.,2,0,7,5,7,7,6,2,0,0,0,0,5
16.09.2018,Cilic M.,Querrey S.,1,3,7,7,6,2,6,6,7,8,3,6,5
05.09.2018,Cilic M.,Nishikori K.,2,3,6,2,4,6,6,5,7,7,6,4,5
03.09.2018,Cilic M.,Goffin D.,3,0,7,8,6,6,6,2,6,4,0,0,5
09.08.2018,Schwartzman D.,Cilic M.,0,2,3,6,2,6,0,0,0,0,0,0,3
05.07.2018,Cilic M.,Pella G.,2,3,6,3,6,1,4,6,6,3,7,7,5
23.06.2018,Cilic M.,Kyrgios N.,2,0,7,7,6,3,7,7,6,4,0,0,5
22.06.2018,Cilic M.,Querrey S.,2,0,7,7,6,3,6,2,0,0,0,0,5
20.06.2018,Cilic M.,Muller G.,2,1,4,6,6,3,6,3,0,0,0,0,5
07.06.2018,Cilic M.,Del Potro J.,1,3,6,5,7,7,7,5,3,6,5,7,5
04.06.2018,Cilic M.,Fognini F.,3,2,6,4,6,1,3,6,6,4,7,7,5
02.06.2018,Cilic M.,Johnson S.,3,0,6,3,6,2,6,4,0,0,0,0,5
17.05.2018,Paire B.,Cilic M.,0,2,3,6,4,6,0,0,0,0,0,0,3
20.04.2018,Nishikori K.,Cilic M.,2,1,6,4,6,1,7,7,6,3,0,0,5
19.04.2018,Raonic M.,Cilic M.,-,-,0,0,0,0,0,0,0,0,0,0,3
08.04.2018,Cilic M.,Kukushkin M.,3,0,6,1,6,1,6,1,0,0,0,0,5
27.03.2018,Isner J.,Cilic M.,2,0,7,7,6,0,6,3,0,0,0,0,5
25.03.2018,Pospisil V.,Cilic M.,0,2,5,7,6,4,7,7,0,0,0,0,5
13.03.2018,Kohlschreiber P.,Cilic M.,2,0,6,4,6,4,0,0,0,0,0,0,3
23.02.2018,Cilic M.,Monfils G.,0,2,3,6,6,8,7,10,0,0,0,0,5
28.01.2018,Cilic M.,Federer R.,2,3,2,6,7,7,6,5,3,6,6,3,5
25.01.2018,Cilic M.,Edmund K.,3,0,6,2,7,7,6,4,6,2,0,0,5
19.01.2018,Harrison R.,Cilic M.,0,3,6,4,7,7,3,6,6,4,7,7,5
17.01.2018,Sousa J.,Cilic M.,0,3,1,6,5,7,2,6,0,0,0,0,5
05.01.2018,Cilic M.,Simon G.,1,2,6,1,3,6,2,6,0,0,0,0,5
04.01.2018,Cilic M.,Herbert P.H.,2,0,6,3,6,2,0,0,0,0,0,0,3
16.11.2017,Federer R.,Cilic M.,2,1,6,5,7,7,6,4,6,1,0,0,5
14.11.2017,Cilic M.,Sock J.,1,2,7,5,2,6,6,4,7,7,0,0,5
03.11.2017,Benneteau J.,Cilic M.,2,0,7,7,6,5,7,5,0,0,0,0,5
02.11.2017,Bautista R.,Cilic M.,0,2,6,4,7,7,2,6,0,0,0,0,5
28.10.2017,Del Potro J.,Cilic M.,2,0,6,4,6,4,0,0,0,0,0,0,3
27.10.2017,Fucsovics M.,Cilic M.,1,2,6,3,7,7,7,5,6,4,7,7,5
13.10.2017,Cilic M.,Ramos A.,2,0,6,3,6,4,0,0,0,0,0,0,3
12.10.2017,Cilic M.,Johnson S.,2,0,7,7,6,1,6,4,0,0,0,0,5
07.10.2017,Cilic M.,Mannarino A.,1,2,7,7,6,5,4,6,0,6,0,0,5
06.10.2017,Cilic M.,Harrison R.,2,0,6,2,6,0,0,0,0,0,0,0,3
04.10.2017,Cilic M.,Uchiyama Y.,2,0,6,3,6,4,0,0,0,0,0,0,3
17.09.2017,Giraldo S.,Cilic M.,0,3,3,6,4,6,4,6,0,0,0,0,5
01.09.2017,Schwartzman D.,Cilic M.,3,1,4,6,7,5,7,5,6,4,0,0,5
31.08.2017,Mayer F.,Cilic M.,0,3,3,6,3,6,3,6,0,0,0,0,5
16.07.2017,Cilic M.,Federer R.,0,3,3,6,1,6,4,6,0,0,0,0,5
14.07.2017,Querrey S.,Cilic M.,1,3,7,8,6,6,4,6,6,3,7,7,5
12.07.2017,Muller G.,Cilic M.,2,3,6,3,6,6,7,8,5,7,7,5,5
10.07.2017,Bautista R.,Cilic M.,0,3,2,6,2,6,2,6,0,0,0,0,5
07.07.2017,Johnson S.,Cilic M.,0,3,4,6,6,3,7,7,4,6,0,0,5
05.07.2017,Mayer F.,Cilic M.,0,3,6,2,7,7,4,6,5,7,0,0,5
25.06.2017,Cilic M.,Lopez F.,1,2,6,4,6,2,7,7,6,8,7,10,5
24.06.2017,Muller G.,Cilic M.,1,2,3,6,7,5,4,6,0,0,0,0,5
23.06.2017,Cilic M.,Young D.,2,0,6,4,7,5,0,0,0,0,0,0,3
22.06.2017,Cilic M.,Kozlov S.,2,0,6,0,6,4,0,0,0,0,0,0,3
17.06.2017,Cilic M.,Karlovic I.,1,2,6,4,7,7,7,5,6,2,7,7,5
16.06.2017,Cilic M.,Pospisil V.,2,0,6,3,7,5,0,0,0,0,0,0,3
07.06.2017,Wawrinka S.,Cilic M.,3,0,6,3,6,3,6,1,0,0,0,0,5
05.06.2017,Anderson K.,Cilic M.,0,1,3,6,0,3,0,0,0,0,0,0,3
03.06.2017,Lopez F.,Cilic M.,0,3,1,6,3,6,3,6,0,0,0,0,5
01.06.2017,Kravchuk K.,Cilic M.,0,3,3,6,2,6,2,6,0,0,0,0,5
19.05.2017,Isner J.,Cilic M.,2,1,7,7,6,3,2,6,7,7,6,2,5
18.05.2017,Goffin D.,Cilic M.,0,2,3,6,4,6,0,0,0,0,0,0,3
07.05.2017,Raonic M.,Cilic M.,0,2,6,3,7,7,3,6,0,0,0,0,5
06.05.2017,Schwartzman D.,Cilic M.,0,2,1,6,6,7,7,9,0,0,0,0,5
05.05.2017,Darcis S.,Cilic M.,0,2,1,6,1,6,0,0,0,0,0,0,3
21.04.2017,Ramos A.,Cilic M.,2,1,6,2,6,5,7,7,6,2,0,0,5
20.04.2017,Berdych T.,Cilic M.,0,2,2,6,6,0,7,7,0,0,0,0,5
02.03.2017,Johnson S.,Cilic M.,-,-,0,0,0,0,0,0,0,0,0,0,3
17.02.2017,Cilic M.,Tsonga J-W.,0,2,6,8,7,10,6,5,7,7,0,0,5
18.01.2017,Evans D.,Cilic M.,3,1,3,6,7,5,6,3,6,3,0,0,5
27.11.2016,Cilic M.,Del Potro J.,2,3,7,7,6,4,6,2,5,7,4,6,5
18.11.2016,Nishikori K.,Cilic M.,1,2,6,3,2,6,3,6,0,0,0,0,5
16.11.2016,Wawrinka S.,Cilic M.,2,0,7,7,6,3,7,7,6,3,0,0,5
05.11.2016,Cilic M.,Isner J.,0,2,4,6,3,6,0,0,0,0,0,0,3
03.11.2016,Cilic M.,Goffin D.,2,0,6,3,7,11,6,9,0,0,0,0,5
30.10.2016,Cilic M.,Nishikori K.,2,0,6,1,7,7,6,5,0,0,0,0,5
29.10.2016,Zverev M.,Cilic M.,1,2,6,4,5,7,3,6,0,0,0,0,5
28.10.2016,Cilic M.,Granollers M.,2,0,6,3,6,3,0,0,0,0,0,0,3
08.10.2016,Goffin D.,Cilic M.,2,0,7,5,6,4,0,0,0,0,0,0,3
07.10.2016,Cilic M.,Monaco J.,2,0,7,5,6,1,0,0,0,0,0,0,3
05.10.2016,Cilic M.,Verdasco F.,2,1,4,6,7,5,7,5,0,0,0,0,5
18.09.2016,Cilic M.,Gasquet R.,3,0,6,3,6,2,7,5,0,0,0,0,5
02.09.2016,Sock J.,Cilic M.,3,0,6,4,6,3,6,3,0,0,0,0,5
31.08.2016,Stakhovsky S.,Cilic M.,0,3,1,6,2,6,3,6,0,0,0,0,5
21.08.2016,Murray A.,Cilic M.,0,2,4,6,5,7,0,0,0,0,0,0,3
21.08.2016,Cilic M.,Dimitrov G.,2,1,4,6,6,3,7,5,0,0,0,0,5
19.08.2016,Berdych T.,Cilic M.,1,2,3,6,6,4,4,6,0,0,0,0,5
18.08.2016,Verdasco F.,Cilic M.,0,2,3,6,1,6,0,0,0,0,0,0,3
11.08.2016,Monfils G.,Cilic M.,2,1,6,6,7,8,6,3,6,4,0,0,5
08.08.2016,Albot R.,Cilic M.,0,2,3,6,4,6,0,0,0,0,0,0,3
17.07.2016,Isner J.,Cilic M.,0,3,6,9,7,11,3,6,4,6,0,0,5
06.07.2016,Federer R.,Cilic M.,3,2,6,4,7,7,4,6,6,3,7,11,5
04.07.2016,Cilic M.,Nishikori K.,1,0,6,1,5,1,0,0,0,0,0,0,3
02.07.2016,Cilic M.,Lacko L.,3,0,6,3,6,3,6,4,0,0,0,0,5
30.06.2016,Cilic M.,Stakhovsky S.,3,1,6,2,6,6,7,8,6,4,6,4,5
18.06.2016,Murray A.,Cilic M.,2,1,6,3,4,6,6,3,0,0,0,0,5
17.06.2016,Johnson S.,Cilic M.,1,2,7,7,6,3,3,6,4,6,0,0,5
15.06.2016,Tipsarevic J.,Cilic M.,0,2,4,6,2,6,0,0,0,0,0,0,3
21.05.2016,Wawrinka S.,Cilic M.,2,0,6,4,7,13,6,11,0,0,0,0,5
20.05.2016,Cilic M.,Ferrer D.,2,0,7,5,7,5,0,0,0,0,0,0,3
19.05.2016,Delbonis F.,Cilic M.,0,2,4,6,3,6,0,0,0,0,0,0,3
27.03.2016,Cilic M.,Simon G.,1,2,3,6,7,7,6,4,3,6,0,0,5
17.03.2016,Cilic M.,Goffin D.,0,2,6,4,7,7,2,6,0,0,0,0,5
16.03.2016,Gasquet R.,Cilic M.,1,2,5,7,7,5,2,6,0,0,0,0,5
15.03.2016,Mayer L.,Cilic M.,0,2,4,6,3,6,0,0,0,0,0,0,3
06.03.2016,Goffin D.,Cilic M.,3,1,6,4,6,4,3,6,7,5,0,0,5
21.02.2016,Cilic M.,Kyrgios N.,0,2,2,6,6,3,7,7,0,0,0,0,5
20.02.2016,Paire B.,Cilic M.,1,2,2,6,7,7,6,3,3,6,0,0,5
19.02.2016,Cilic M.,Kuznetsov An.,2,0,6,3,6,4,0,0,0,0,0,0,3
12.02.2016,Kohlschreiber P.,Cilic M.,2,1,3,6,6,3,6,4,0,0,0,0,5
10.02.2016,Muller G.,Cilic M.,0,2,6,2,7,7,6,7,7,9,0,0,5
22.01.2016,Cilic M.,Bautista R.,0,3,4,6,6,5,7,7,5,7,0,0,5
20.01.2016,Cilic M.,Ramos A.,3,0,6,4,6,3,7,7,6,4,0,0,5
14.01.2016,Cilic M.,Verdasco F.,0,2,6,7,7,9,5,7,0,0,0,0,5
08.01.2016,Cilic M.,Thiem D.,1,2,6,2,6,4,7,7,4,6,0,0,5
19.12.2015,Karlovic I.,Cilic M.,1,0,10,9,0,0,0,0,0,0,0,0,3
19.12.2015,Karlovic I.,Cilic M.,0,1,4,6,0,0,0,0,0,0,0,0,3
29.10.2015,Cilic M.,Gabashvili T.,2,0,6,3,6,1,0,0,0,0,0,0,3
25.10.2015,Cilic M.,Bautista R.,2,0,6,4,6,4,0,0,0,0,0,0,3
24.10.2015,Cilic M.,Donskoy E.,2,0,6,3,6,1,0,0,0,0,0,0,3
23.10.2015,Cilic M.,Kuznetsov An.,2,0,6,2,6,1,0,0,0,0,0,0,3
15.10.2015,Cilic M.,Wawrinka S.,1,2,5,7,7,9,6,7,4,6,0,0,5
09.10.2015,Cilic M.,Nishikori K.,1,2,6,3,5,7,3,6,0,0,0,0,5
08.10.2015,Cilic M.,Johnson S.,2,0,6,3,6,3,0,0,0,0,0,0,3
04.10.2015,Garcia-Lopez G.,Cilic M.,2,1,1,6,7,5,6,3,0,0,0,0,5
02.10.2015,Chung H.,Cilic M.,0,2,6,6,7,8,4,6,0,0,0,0,5
08.09.2015,Tsonga J-W.,Cilic M.,2,3,4,6,4,6,6,3,7,7,6,3,5
06.09.2015,Cilic M.,Chardy J.,3,1,6,3,2,6,7,7,6,2,6,1,5
04.09.2015,Cilic M.,Kukushkin M.,3,2,6,5,7,7,7,7,6,1,6,3,5
02.09.2015,Cilic M.,Donskoy E.,3,0,6,2,6,3,7,5,0,0,0,0,5
20.08.2015,Cilic M.,Gasquet R.,0,2,5,7,3,6,0,0,0,0,0,0,3
08.08.2015,Cilic M.,Nishikori K.,1,2,6,3,1,6,4,6,0,0,0,0,5
07.08.2015,Querrey S.,Cilic M.,0,2,6,2,7,7,6,3,7,7,0,0,5
06.07.2015,Cilic M.,Kudla D.,3,1,6,4,4,6,6,3,7,5,0,0,5
04.07.2015,Cilic M.,Isner J.,3,2,7,7,6,4,6,6,7,8,6,4,5
01.07.2015,Cilic M.,Berankis R.,3,2,6,3,4,6,7,8,6,6,4,6,5
18.06.2015,Cilic M.,Troicki V.,1,2,7,10,6,8,2,6,3,6,0,0,5
13.06.2015,Troicki V.,Cilic M.,2,1,6,3,6,1,7,7,7,7,6,2,5
12.06.2015,Zverev M.,Cilic M.,1,2,6,4,6,5,7,7,6,5,7,7,5
01.06.2015,Cilic M.,Ferrer D.,0,3,2,6,2,6,4,6,0,0,0,0,5
30.05.2015,Cilic M.,Mayer L.,3,0,6,3,6,2,6,4,0,0,0,0,5
28.05.2015,Cilic M.,Arnaboldi A.,3,0,7,7,6,3,6,1,6,1,0,0,5
21.05.2015,Giraldo S.,Cilic M.,2,0,7,5,6,3,0,0,0,0,0,0,3
06.05.2015,Verdasco F.,Cilic M.,2,1,6,5,7,7,7,7,6,5,6,3,5
16.04.2015,Tsonga J-W.,Cilic M.,0,2,3,6,6,5,7,7,0,0,0,0,5
07.12.2014,Cilic M.,Tsonga J-W.,1,0,6,9,5,3,0,0,0,0,0,0,3
06.12.2014,Cilic M.,Hewitt L.,1,0,6,3,0,0,0,0,0,0,0,0,3
04.12.2014,Berdych T.,Cilic M.,1,0,6,4,0,0,0,0,0,0,0,0,3
03.12.2014,Cilic M.,Tsonga J-W.,1,0,6,4,0,0,0,0,0,0,0,0,3
30.11.2014,Cilic M.,Monfils G.,0,1,3,6,0,0,0,0,0,0,0,0,3
29.11.2014,Cilic M.,Berdych T.,1,0,6,4,0,0,0,0,0,0,0,0,3
14.11.2014,Wawrinka S.,Cilic M.,2,1,6,3,4,6,6,3,0,0,0,0,5
12.11.2014,Berdych T.,Cilic M.,2,0,6,3,6,1,0,0,0,0,0,0,3
19.10.2014,Bautista R.,Cilic M.,0,2,4,6,4,6,0,0,0,0,0,0,3
18.10.2014,Kukushkin M.,Cilic M.,1,2,6,4,3,6,2,6,0,0,0,0,5
17.10.2014,Robredo T.,Cilic M.,0,2,3,6,3,6,0,0,0,0,0,0,3
03.10.2014,Cilic M.,Murray A.,0,2,1,6,4,6,0,0,0,0,0,0,3
02.10.2014,Cilic M.,Sousa J.,2,0,6,3,6,3,0,0,0,0,0,0,3
08.09.2014,Nishikori K.,Cilic M.,0,3,3,6,3,6,3,6,0,0,0,0,5
06.09.2014,Cilic M.,Federer R.,3,0,6,3,6,4,6,4,0,0,0,0,5
04.09.2014,Berdych T.,Cilic M.,0,3,2,6,4,6,6,4,7,7,0,0,5
02.09.2014,Cilic M.,Simon G.,3,2,5,7,7,7,6,3,6,4,3,6,5
31.08.2014,Cilic M.,Anderson K.,3,1,6,3,3,6,6,3,6,4,0,0,5
29.08.2014,Cilic M.,Marchenko I.,3,0,7,7,6,2,6,2,6,4,0,0,5
14.08.2014,Wawrinka S.,Cilic M.,2,1,3,6,6,0,6,1,0,0,0,0,5
13.08.2014,Verdasco F.,Cilic M.,0,2,6,6,7,8,6,5,7,7,0,0,5
08.08.2014,Cilic M.,Federer R.,1,2,6,5,7,7,7,7,6,3,4,6,5
06.08.2014,Cilic M.,Jaziri M.,2,1,4,6,6,0,7,7,6,4,0,0,5
27.07.2014,Cilic M.,Robredo T.,0,2,6,10,7,12,3,6,0,0,0,0,5
25.07.2014,Rosol L.,Cilic M.,0,2,0,6,2,6,0,0,0,0,0,0,3
30.06.2014,Chardy J.,Cilic M.,0,3,6,8,7,10,4,6,4,6,0,0,5
27.06.2014,Cilic M.,Berdych T.,3,0,7,7,6,5,6,4,7,8,6,6,5
25.06.2014,Cilic M.,Haider-Maurer A.,3,1,3,6,6,1,6,4,6,4,0,0,5
28.05.2014,Cilic M.,Kamke T.,3,1,6,3,3,6,6,3,6,0,0,0,5
14.05.2014,Melzer J.,Cilic M.,2,1,6,2,6,5,7,7,6,3,0,0,5
08.05.2014,Gulbis E.,Cilic M.,2,0,6,3,6,4,0,0,0,0,0,0,3
07.05.2014,Cilic M.,Mathieu P-H.,2,1,6,4,1,6,6,2,0,0,0,0,5
25.04.2014,Cilic M.,Nishikori K.,0,2,1,6,3,6,0,0,0,0,0,0,3
24.04.2014,Robredo T.,Cilic M.,1,2,5,7,7,7,6,3,6,5,7,7,5
16.04.2014,Wawrinka S.,Cilic M.,2,0,6,0,6,2,0,0,0,0,0,0,3
06.04.2014,Janowicz J.,Cilic M.,2,3,6,3,7,7,6,5,4,6,1,6,5
11.03.2014,Robredo T.,Cilic M.,0,2,4,6,3,6,0,0,0,0,0,0,3
23.02.2014,Anderson K.,Cilic M.,1,2,6,6,7,8,7,9,6,7,4,6,5
23.02.2014,Cilic M.,Isner J.,2,0,7,7,6,5,6,3,0,0,0,0,5
22.02.2014,Cilic M.,Gabashvili T.,2,0,6,2,6,3,0,0,0,0,0,0,3
20.02.2014,Cilic M.,Harrison R.,2,0,6,3,6,4,0,0,0,0,0,0,3
16.02.2014,Berdych T.,Cilic M.,2,0,6,4,6,2,0,0,0,0,0,0,3
15.02.2014,Sijsling I.,Cilic M.,1,2,7,5,3,6,2,6,0,0,0,0,5
14.02.2014,Cilic M.,Murray A.,2,0,6,3,6,4,0,0,0,0,0,0,3
12.02.2014,Tsonga J-W.,Cilic M.,0,2,4,6,4,6,0,0,0,0,0,0,3
09.02.2014,Haas T.,Cilic M.,0,2,3,6,4,6,0,0,0,0,0,0,3
08.02.2014,Cilic M.,Phau B.,2,0,6,3,6,4,0,0,0,0,0,0,3
07.02.2014,Cilic M.,Dodig I.,2,0,7,5,6,4,0,0,0,0,0,0,3
05.02.2014,Cilic M.,Lajovic D.,2,0,6,4,7,5,0,0,0,0,0,0,3
16.01.2014,Cilic M.,Simon G.,2,3,6,4,6,3,7,7,7,7,6,5,5
08.01.2014,Istomin D.,Cilic M.,2,0,6,3,6,4,0,0,0,0,0,0,3
03.01.2014,Cilic M.,Nishikori K.,1,2,4,6,7,5,2,6,0,0,0,0,5
01.01.2014,Dimitrov G.,Cilic M.,0,2,5,7,5,7,0,0,0,0,0,0,3
30.10.2013,Cilic M.,Del Potro J.,0,2,4,6,6,3,7,7,0,0,0,0,5
26.06.2013,De Schepper K.,Cilic M.,-,-,0,0,0,0,0,0,0,0,0,0,3
20.06.2013,Cilic M.,Dolgopolov A.,2,0,7,7,6,5,7,13,6,11,0,0,5
16.06.2013,Murray A.,Cilic M.,2,1,5,7,7,5,6,3,0,0,0,0,5
15.06.2013,Hewitt L.,Cilic M.,1,2,4,6,6,4,2,6,0,0,0,0,5
14.06.2013,Cilic M.,Berdych T.,2,0,7,5,7,7,6,4,0,0,0,0,5
13.06.2013,Cilic M.,Lopez F.,2,1,4,6,7,7,6,5,7,5,0,0,5
31.05.2013,Troicki V.,Cilic M.,3,0,7,14,6,12,6,4,7,5,0,0,5
29.05.2013,Kyrgios N.,Cilic M.,0,3,4,6,2,6,2,6,0,0,0,0,5
14.05.2013,Cilic M.,Anderson K.,0,2,3,6,6,7,7,9,0,0,0,0,5
18.04.2013,Cilic M.,Gasquet R.,0,2,5,7,4,6,0,0,0,0,0,0,3
17.04.2013,Cilic M.,Anderson K.,2,0,6,2,6,3,0,0,0,0,0,0,3
28.03.2013,Cilic M.,Murray A.,0,2,4,6,3,6,0,0,0,0,0,0,3
26.03.2013,Tsonga J-W.,Cilic M.,0,2,5,7,6,4,7,7,0,0,0,0,5
26.03.2013,Isner J.,Cilic M.,0,2,3,6,6,3,7,7,0,0,0,0,5
12.03.2013,Cilic M.,Raonic M.,1,2,6,3,4,6,3,6,0,0,0,0,5
22.02.2013,Cilic M.,Nishikori K.,0,2,4,6,2,6,0,0,0,0,0,0,3
21.02.2013,Cilic M.,Sijsling I.,2,1,7,7,6,2,3,6,7,9,6,7,5
10.02.2013,Cilic M.,Melzer J.,2,0,6,3,6,1,0,0,0,0,0,0,3
